"probe_id","Refseq_id","Symbol"
"ILMN_2394438","NM_173607.3","FAM177A1"
"ILMN_1720513","NM_015559.1","SETBP1"
"ILMN_2202481","NM_145049.1","UBLCP1"
"ILMN_1690982","NM_001355.3","DDT"
"ILMN_1661299","NM_024760.1","TLE6"
"ILMN_2394132","NM_144736.3","PRO1853"
"ILMN_1811599","NM_001005162.2","OR52B6"
"ILMN_2376953","NM_001017425.2","KCNK2"
"ILMN_2277334","NM_001017425.2","KCNK2"
"ILMN_1765990","NM_001017425.2","KCNK2"
"ILMN_1809451","XM_929268.1","LOC646334"
"ILMN_1750352","XM_001132404.1","C14orf78"
"ILMN_1657111","XM_001132404.1","C14orf78"
"ILMN_1790688","XM_001132404.1","C14orf78"
"ILMN_1757876","XM_938635.2","LOC649563"
"ILMN_1678080","NM_057092.1","FKBP2"
"ILMN_2226973","NM_001563.2","IMPG1"
"ILMN_1722369","NM_001563.2","IMPG1"
"ILMN_1689651","NM_001029864.1","KIAA1755"
"ILMN_1803720","XM_941071.1","SLC16A5"
"ILMN_2192469","NM_001080419.1","UNK"
"ILMN_2218401","NM_145276.1","ZNF563"
"ILMN_2085339","NM_001033659.1","FLJ35848"
"ILMN_1774380","XM_939987.1","LOC650898"
"ILMN_1767801","NM_080621.4","SAMD10"
"ILMN_1657406","NM_007172.2","NUP50"
"ILMN_1802019","NM_001031700.1","C4orf18"
"ILMN_1754149","NM_001024668.1","LETMD1"
"ILMN_1666742","NM_018325.1","C9orf72"
"ILMN_2295252","NM_018325.1","C9orf72"
"ILMN_1741881","NM_018325.1","C9orf72"
"ILMN_1678674","XM_495918.3","FLJ13224"
"ILMN_1664124","XM_495918.3","FLJ13224"
"ILMN_1795254","NM_001001827.1","OR2T35"
"ILMN_1728528","NM_001009956.1","ZNF655"
"ILMN_1658160","NM_014138.3","FAM156A"
"ILMN_1652000","NM_014138.3","FAM156A"
"ILMN_1776552","NM_003902.3","FUBP1"
"ILMN_1681646","NM_001025253.1","TPD52"
"ILMN_1727078","NM_032339.3","C17orf37"
"ILMN_1764756","XM_926619.1","LOC643258"
"ILMN_2277099","NM_003404.3","YWHAB"
"ILMN_1694608","NM_198593.1","C1QTNF1"
"ILMN_1701459","NM_198593.1","C1QTNF1"
"ILMN_1720998","NM_001218.3","CA12"
"ILMN_1748166","NM_080680.2","COL11A2"
"ILMN_1787434","NM_013940.1","OR10H1"
"ILMN_1759504","XM_208043.4","LOC283116"
"ILMN_1787481","XM_208043.4","LOC283116"
"ILMN_2108808","NR_002721.1","TYRO3P"
"ILMN_1758938","NM_001860.2","SLC31A2"
"ILMN_1722891","XM_931874.1","LOC643879"
"ILMN_1792726","NM_006862.3","TDRKH"
"ILMN_2045576","NM_139285.2","GAS2L2"
"ILMN_1810116","NM_005540.2","INPP5B"
"ILMN_2387990","NM_194315.1","UBE2J2"
"ILMN_1748555","XM_496957.3","FAM90A10"
"ILMN_1654771","XM_937011.1","LOC647958"
"ILMN_2088847","NM_017602.2","OTUD5"
"ILMN_1796099","XM_929628.1","LOC644380"
"ILMN_1731395","XM_929628.1","LOC644380"
"ILMN_2087060","NM_019059.2","TOMM7"
"ILMN_1674069","NM_019059.2","TOMM7"
"ILMN_1674367","NM_001014450.1","SPRR2F"
"ILMN_1693720","XM_932738.1","LOC653264"
"ILMN_1760933","NM_007033.3","RER1"
"ILMN_1812067","NM_007033.3","RER1"
"ILMN_1686096","NM_138796.2","SPATA17"
"ILMN_1675048","NM_000875.2","IGF1R"
"ILMN_2205245","NM_018066.3","GPN2"
"ILMN_1677997","NM_001042539.1","MAZ"
"ILMN_2295620","NM_001042539.1","MAZ"
"ILMN_2409793","NM_001042539.1","MAZ"
"ILMN_1707002","NM_018196.1","TMLHE"
"ILMN_1683575","NM_018196.1","TMLHE"
"ILMN_1771835","NM_017426.2","NUP54"
"ILMN_1774806","NM_032591.1","SLC9A7"
"ILMN_1772658","NM_015325.1","KIAA0947"
"ILMN_1707600","NM_015023.2","WDTC1"
"ILMN_1720373","NM_003486.5","SLC7A5"
"ILMN_1740678","XM_945472.1","LOC652404"
"ILMN_1667213","NM_213566.1","DFFA"
"ILMN_1805696","NM_213566.1","DFFA"
"ILMN_1702740","NM_178275.4","IGFN1"
"ILMN_1693276","XM_379839.3","LOC402508"
"ILMN_2124769","NM_004559.3","YBX1"
"ILMN_2074860","NR_001445.1","RN7SK"
"ILMN_1739423","NR_001445.1","RN7SK"
"ILMN_1667962","XM_934517.2","LOC647212"
"ILMN_1718588","NM_001001956.1","OR13C9"
"ILMN_1805062","NM_001004760.2","OR51V1"
"ILMN_1674696","NM_018324.1","OLAH"
"ILMN_2075794","NM_176811.2","NLRP8"
"ILMN_1664183","XM_932204.1","LOC644477"
"ILMN_1669813","NM_172111.1","EYA2"
"ILMN_1714433","NM_023009.4","MARCKSL1"
"ILMN_1667932","XM_942351.2","LOC652726"
"ILMN_1758339","NM_001033521.1","CSTF1"
"ILMN_1706513","XM_927389.1","LOC644196"
"ILMN_2241168","NM_152878.1","MAFF"
"ILMN_1760414","NM_001086.2","AADAC"
"ILMN_1714352","NM_004943.1","DMWD"
"ILMN_1678992","XM_944738.1","LOC648585"
"ILMN_1726758","XM_928448.2","LOC645402"
"ILMN_1699961","XM_928448.2","LOC645402"
"ILMN_1678718","XM_932042.1","LOC644204"
"ILMN_1749982","NM_031290.1","CCDC70"
"ILMN_2067890","NM_005409.3","CXCL11"
"ILMN_2067895","NM_005409.3","CXCL11"
"ILMN_1729117","NM_000393.3","COL5A2"
"ILMN_1693912","NM_152908.3","SLC47A2"
"ILMN_1655755","XM_379029.4","LOC400879"
"ILMN_1734292","XM_935442.1","LOC647135"
"ILMN_1661076","NM_172006.2","WFDC10B"
"ILMN_1672076","NM_172006.2","WFDC10B"
"ILMN_1663444","NM_022165.2","LIN7B"
"ILMN_1752273","NM_020696.2","KIAA1143"
"ILMN_1759633","XM_942570.1","REPS2"
"ILMN_1657451","NM_182691.1","SRPK2"
"ILMN_1788109","NM_013278.3","IL17C"
"ILMN_1660533","NM_002950.3","RPN1"
"ILMN_1662617","NM_017917.2","PPP2R3C"
"ILMN_2214603","NM_017917.2","PPP2R3C"
"ILMN_1694426","NM_004560.2","ROR2"
"ILMN_1669667","NM_198042.2","PDLIM2"
"ILMN_1692651","NM_002634.2","PHB"
"ILMN_1663092","NM_006079.3","CITED2"
"ILMN_2380801","NM_153048.1","FYN"
"ILMN_1675765","XM_497879.3","LOC442049"
"ILMN_1801173","XM_929845.1","LOC644371"
"ILMN_1692280","NM_002509.2","NKX2-2"
"ILMN_1781290","NM_001664.2","RHOA"
"ILMN_1710368","XM_937872.1","LOC648792"
"ILMN_1729167","NM_024580.5","EFTUD1"
"ILMN_2292875","NM_024580.5","EFTUD1"
"ILMN_2404629","NM_024580.5","EFTUD1"
"ILMN_1742151","NM_013985.1","NRG2"
"ILMN_2394027","NM_001292.1","CLK3"
"ILMN_2304624","NM_022170.1","EIF4H"
"ILMN_1768962","NM_014371.2","AKAP8L"
"ILMN_1727430","XM_939511.1","LOC650422"
"ILMN_1677564","NM_005521.2","TLX1"
"ILMN_2401878","NM_144729.1","DUSP10"
"ILMN_2401873","NM_144729.1","DUSP10"
"ILMN_2221564","NM_017816.1","LYAR"
"ILMN_1764362","NM_017816.1","LYAR"
"ILMN_1737588","NM_198155.2","C21orf33"
"ILMN_1657483","NM_032985.4","SEC23B"
"ILMN_2366246","NM_032985.4","SEC23B"
"ILMN_1651288","XM_295058.4","LOC339760"
"ILMN_2375786","NM_007015.2","LECT1"
"ILMN_1790706","NM_013941.2","OR10C1"
"ILMN_1696510","NM_001097616.1","GPR89C"
"ILMN_1689869","NM_001097616.1","GPR89C"
"ILMN_1675249","NM_019072.1","SGTB"
"ILMN_1685927","XM_943281.1","LOC648346"
"ILMN_2163206","NM_152775.1","CCDC110"
"ILMN_1674801","XM_937908.1","LOC648829"
"ILMN_1743262","XM_930458.1","LOC645435"
"ILMN_1765204","NM_003932.3","ST13"
"ILMN_1663490","NM_032255.1","ZNF541"
"ILMN_2124757","NR_002229.1","RPL23AP13"
"ILMN_1752897","NR_002229.1","RPL23AP13"
"ILMN_1681402","XM_945764.1","LOC650036"
"ILMN_1743910","NM_018216.1","PANK4"
"ILMN_2265783","NM_201555.1","FHL2"
"ILMN_2355831","NM_201555.1","FHL2"
"ILMN_1654854","NM_001018116.1","MURC"
"ILMN_2101034","NM_144691.3","CAPN12"
"ILMN_1660360","NM_000910.2","NPY2R"
"ILMN_1681293","XM_001126506.1","MAGEC1"
"ILMN_1666378","XM_001126506.1","MAGEC1"
"ILMN_1763359","XM_499343.2","PEG10"
"ILMN_1718610","NM_018054.4","ARHGAP17"
"ILMN_2398847","NM_018054.4","ARHGAP17"
"ILMN_1693831","XM_938480.1","LOC649407"
"ILMN_1684696","XM_942116.1","LOC652594"
"ILMN_2321975","NM_006240.2","PPEF1"
"ILMN_1655622","NM_004705.2","PRKRIR"
"ILMN_1716676","XM_941968.1","LOC652501"
"ILMN_1707553","NM_022751.1","FAM59A"
"ILMN_1691175","NM_000672.2","ADH6"
"ILMN_2098119","NM_005414.2","SKIL"
"ILMN_1736834","NM_005414.2","SKIL"
"ILMN_2173451","NM_000175.2","GPI"
"ILMN_1651705","NM_001752.2","CAT"
"ILMN_1725312","NM_002890.1","RASA1"
"ILMN_1737576","NM_002890.1","RASA1"
"ILMN_1684520","NM_139246.4","TSTD2"
"ILMN_1688279","NM_024070.3","PVRIG"
"ILMN_1751398","NM_181674.1","PPP2R2B"
"ILMN_1754491","NM_203395.1","IYD"
"ILMN_1718646","NM_002428.2","MMP15"
"ILMN_1703531","NM_005226.2","S1PR3"
"ILMN_1802414","NM_198584.1","CA13"
"ILMN_1669450","XM_001130761.1","FSD1"
"ILMN_1815184","NM_018136.3","ASPM"
"ILMN_1678097","NM_017936.3","KIAA2010"
"ILMN_2178618","NM_019045.3","WDR44"
"ILMN_1716492","XM_929776.1","LOC644162"
"ILMN_1727098","NM_015568.2","PPP1R16B"
"ILMN_1697107","XM_937877.2","LOC648795"
"ILMN_1807130","XM_943064.1","LOC647854"
"ILMN_1728512","NM_003405.3","YWHAH"
"ILMN_1665538","NM_032637.2","SKP2"
"ILMN_2205882","NM_024677.3","NSUN7"
"ILMN_1767960","NM_024677.3","NSUN7"
"ILMN_1661485","NM_015014.1","RBM34"
"ILMN_1734172","XM_942592.1","LOC652876"
"ILMN_1685891","NM_004956.3","ETV1"
"ILMN_1688928","XM_941296.1","LOC652000"
"ILMN_1666276","XM_931554.1","LOC643451"
"ILMN_1695590","NM_000024.4","ADRB2"
"ILMN_1696939","XM_933506.2","LOC646268"
"ILMN_1797804","NM_138971.2","BACE1"
"ILMN_1691293","NM_152267.2","RNF185"
"ILMN_2285603","NM_001081563.1","DMPK"
"ILMN_1809478","NM_003143.1","SSBP1"
"ILMN_1715458","NM_020815.1","PCDH10"
"ILMN_2248632","NM_020815.1","PCDH10"
"ILMN_1799367","NM_015959.1","TXNDC14"
"ILMN_1697315","NM_000172.2","GNAT1"
"ILMN_1688676","XM_940504.1","LOC651361"
"ILMN_2167729","NM_001076781.1","ZNF391"
"ILMN_2115340","NM_003548.2","HIST2H4A"
"ILMN_1691444","NM_152896.1","UHRF2"
"ILMN_2087817","NR_001533.1","TTTY8"
"ILMN_1756880","NM_144968.1","RIBC1"
"ILMN_1806660","XM_929396.1","LOC646473"
"ILMN_1726312","XM_371726.2","LOC389267"
"ILMN_1778154","XM_941808.2","LOC399888"
"ILMN_1676287","XM_086876.7","LOC150207"
"ILMN_1808687","XM_937399.1","LOC286528"
"ILMN_1813270","NM_198381.1","ELF5"
"ILMN_1722445","NM_005912.2","MC4R"
"ILMN_1689560","NM_207442.2","C14orf181"
"ILMN_1741295","NM_173566.1","C22orf30"
"ILMN_1701375","NM_018998.2","FBXW5"
"ILMN_1708059","NM_003940.1","USP13"
"ILMN_1745499","NM_153477.1","UXT"
"ILMN_1801441","NM_144629.1","RFTN2"
"ILMN_1771410","XM_927024.1","LOC653346"
"ILMN_1671272","NM_138295.2","PKD1L1"
"ILMN_1736628","NM_152288.1","ORAI3"
"ILMN_1674710","XM_943393.1","LOC647784"
"ILMN_1799204","NM_018470.1","C10orf110"
"ILMN_1751901","NM_030923.3","TMEM163"
"ILMN_1735594","NM_020240.2","CDC42SE2"
"ILMN_1806667","NM_025074.4","FRAS1"
"ILMN_1792296","NM_173556.3","CCDC83"
"ILMN_1815619","NM_001804.2","CDX1"
"ILMN_1785393","NM_003474.3","ADAM12"
"ILMN_1705689","NM_003474.3","ADAM12"
"ILMN_1814589","XR_015190.1","LOC728037"
"ILMN_1666325","NM_001013620.3","ALG10B"
"ILMN_1730304","NM_001013620.3","ALG10B"
"ILMN_1714023","NM_004594.1","SLC9A5"
"ILMN_1721700","XM_930710.1","LOC642269"
"ILMN_1781987","NM_004935.2","CDK5"
"ILMN_1685339","NM_001018008.1","TPM1"
"ILMN_2278152","NM_001018008.1","TPM1"
"ILMN_1794818","NM_001001933.1","LHX8"
"ILMN_1679433","XM_929444.1","LOC646521"
"ILMN_1664449","NM_013338.3","ALG5"
"ILMN_1794112","NM_001007534.1","C3orf56"
"ILMN_1781057","NM_002177.1","IFNW1"
"ILMN_2176225","NM_002177.1","IFNW1"
"ILMN_2117885","NM_138333.3","FAM122A"
"ILMN_1796471","NM_000557.2","GDF5"
"ILMN_1664772","NM_001001396.1","ATP2B4"
"ILMN_1680579","NM_001001396.1","ATP2B4"
"ILMN_1652825","NM_001558.2","IL10RA"
"ILMN_1792072","NM_002033.2","FUT4"
"ILMN_1801101","NM_005341.1","ZBTB48"
"ILMN_1753500","NM_018287.5","ARHGAP12"
"ILMN_2176450","NM_005181.2","CA3"
"ILMN_2087629","NM_003787.1","NOL4"
"ILMN_1662524","NM_000634.2","CXCR1"
"ILMN_1809003","NM_001757.2","CBR1"
"ILMN_1764927","NM_152243.1","CDC42EP1"
"ILMN_1758831","NM_017999.4","RNF31"
"ILMN_1701266","XM_001126462.1","LOC728066"
"ILMN_1740648","NM_001025161.1","CYP2D6"
"ILMN_1754521","NM_005901.4","SMAD2"
"ILMN_1688606","NM_016125.3","RNFT1"
"ILMN_1683827","NM_001005753.1","VPS24"
"ILMN_2406043","NM_001005753.1","VPS24"
"ILMN_1784566","XM_929870.1","LOC646908"
"ILMN_1693781","NM_001004420.1","CLEC2D"
"ILMN_1777934","NM_173855.3","MORN3"
"ILMN_1690802","NM_016404.1","TRMT112"
"ILMN_1655312","NM_007216.3","HPS5"
"ILMN_2411731","NM_007216.3","HPS5"
"ILMN_1735737","NM_000578.2","SLC11A1"
"ILMN_1708537","NM_203284.1","RBPJ"
"ILMN_1800733","NM_005908.3","MANBA"
"ILMN_1672591","NM_002977.2","SCN9A"
"ILMN_1704619","NM_016226.3","VPS29"
"ILMN_1897987","XM_001133221.1","LOC730241"
"ILMN_1723743","NM_000327.2","ROM1"
"ILMN_2187746","NM_004098.2","EMX2"
"ILMN_1751439","NM_004098.2","EMX2"
"ILMN_1697166","NM_016520.2","C9orf78"
"ILMN_1774427","NM_020898.1","CALCOCO1"
"ILMN_1670841","NM_152931.1","CPNE1"
"ILMN_2307025","NM_152931.1","CPNE1"
"ILMN_1758008","NM_175881.3","ODF3L1"
"ILMN_1689142","NM_198197.1","UBE1C"
"ILMN_1727200","NM_016354.3","SLCO4A1"
"ILMN_1784099","NM_015186.2","VPS13A"
"ILMN_1731358","NM_018181.4","ZNF532"
"ILMN_1757183","XM_944224.1","LOC650494"
"ILMN_2195482","NM_000725.2","CACNB3"
"ILMN_1807945","NM_006305.2","ANP32A"
"ILMN_2338733","NM_053017.3","ART5"
"ILMN_1686845","XM_937204.2","LOC339742"
"ILMN_1706369","XM_939349.1","LOC650256"
"ILMN_1713964","NM_014962.2","BTBD3"
"ILMN_2334350","NM_014962.2","BTBD3"
"ILMN_1659985","NM_152732.3","RSPH9"
"ILMN_2349071","NM_005756.2","GPR64"
"ILMN_1800385","XM_931298.1","LOC643081"
"ILMN_1713736","XM_114987.3","LOC196120"
"ILMN_1722309","NM_004435.2","ENDOG"
"ILMN_1677141","XR_017021.1","LOC343052"
"ILMN_1652963","XM_059104.8","C1orf194"
"ILMN_1671191","NM_003365.2","UQCRC1"
"ILMN_1668960","NM_021242.4","MID1IP1"
"ILMN_2214355","NM_014488.3","RAB30"
"ILMN_1660727","NM_021572.4","ENPP5"
"ILMN_1704682","NM_145660.1","APOL4"
"ILMN_1706591","XM_930001.1","LOC647015"
"ILMN_1700616","XM_935666.2","LOC442501"
"ILMN_1721614","XM_935666.2","LOC442501"
"ILMN_1741667","XM_926329.1","LPA"
"ILMN_1766590","XM_926329.1","LPA"
"ILMN_1738217","XM_934271.2","LOC388237"
"ILMN_1685488","XM_929607.1","LOC646664"
"ILMN_1730002","NM_030924.3","ACSBG2"
"ILMN_1733831","NM_024554.2","PGBD5"
"ILMN_1780546","NM_020530.3","OSM"
"ILMN_2075818","NM_178167.2","ZNF598"
"ILMN_2075820","NM_178167.2","ZNF598"
"ILMN_1672355","XM_496030.2","LOC440226"
"ILMN_1698323","NM_001031706.1","PLEKHB2"
"ILMN_1659290","NM_001031706.1","PLEKHB2"
"ILMN_1668895","XM_928707.1","LOC643696"
"ILMN_1680231","NM_206914.1","FAM119B"
"ILMN_1695633","NM_145116.1","MAX"
"ILMN_1761912","NM_002406.2","MGAT1"
"ILMN_1815385","NM_005905.3","SMAD9"
"ILMN_2050255","NM_017859.2","UCKL1"
"ILMN_1680513","XM_376049.3","LOC400950"
"ILMN_1669727","NM_100264.1","WAC"
"ILMN_1708214","XR_000194.4","LOC344967"
"ILMN_1760088","NM_176875.2","CCKBR"
"ILMN_1732410","NM_194298.1","SLC16A9"
"ILMN_1790807","NM_004628.3","XPC"
"ILMN_1780533","NM_005615.4","RNASE6"
"ILMN_1759579","XM_375590.2","LOC400682"
"ILMN_1757020","NM_001796.2","CDH8"
"ILMN_1761566","NM_032412.3","C5orf32"
"ILMN_1687353","NM_052988.2","CDK10"
"ILMN_1741459","NM_052988.2","CDK10"
"ILMN_1811478","NM_033316.3","MFI2"
"ILMN_1801044","NM_014705.3","DOCK4"
"ILMN_1676358","NM_002881.2","RALB"
"ILMN_1789383","XM_940081.1","LOC650976"
"ILMN_1674615","NM_031273.2","TEX13B"
"ILMN_1799996","NM_021044.2","DHH"
"ILMN_2399769","NM_001002292.1","GPR177"
"ILMN_1660549","NM_001002292.1","GPR177"
"ILMN_1671260","NM_001002292.1","GPR177"
"ILMN_2193591","NM_030930.2","UNC93B1"
"ILMN_1654812","NM_030930.2","UNC93B1"
"ILMN_1654612","NM_016089.2","ZNF589"
"ILMN_1654819","NM_016089.2","ZNF589"
"ILMN_1771824","NM_032317.2","DNAJC30"
"ILMN_1809259","NM_017878.1","HRASLS2"
"ILMN_1685179","XM_001131337.1","LOC645481"
"ILMN_1808245","NM_153225.2","RPESP"
"ILMN_1694078","NM_178839.3","LRRTM1"
"ILMN_1722875","XM_930151.1","LOC644388"
"ILMN_1662525","XM_941486.1","LOC649280"
"ILMN_1718706","NM_005702.2","ERAL1"
"ILMN_1738368","NM_001003699.1","RREB1"
"ILMN_2298624","NM_001003699.1","RREB1"
"ILMN_2415267","NM_001003699.1","RREB1"
"ILMN_1684629","NM_015585.2","C20orf26"
"ILMN_1688258","NM_080825.2","C20orf144"
"ILMN_1747665","NM_001008492.1","2-Sep"
"ILMN_1717248","NM_152569.1","C9orf66"
"ILMN_1814508","XM_941625.1","LOC652231"
"ILMN_1804306","NR_001444.1","LYPLA2P1"
"ILMN_1682960","NM_183040.1","DTNBP1"
"ILMN_1763745","NM_024565.4","FLJ14166"
"ILMN_1801189","NM_003388.4","CLIP2"
"ILMN_1657344","XM_001126483.1","PLAG1"
"ILMN_1674280","XM_001126483.1","PLAG1"
"ILMN_1810431","XM_930677.1","LOC642299"
"ILMN_1710756","NM_001428.2","ENO1"
"ILMN_1706345","NM_024809.2","TCTN2"
"ILMN_1654032","NM_006336.2","ZER1"
"ILMN_2094061","NM_014214.1","IMPA2"
"ILMN_1789334","XM_943429.2","LOC646484"
"ILMN_1755353","XM_943429.2","LOC646484"
"ILMN_1781459","NM_014359.3","OPTC"
"ILMN_1764109","NM_001733.4","C1R"
"ILMN_1677198","NM_001733.4","C1R"
"ILMN_1756550","NM_017681.1","NUP62CL"
"ILMN_1780669","XM_942874.1","LOC647513"
"ILMN_1784195","XM_942042.1","LOC652548"
"ILMN_1674364","XM_942534.1","LOC652839"
"ILMN_1761896","XM_946370.1","LOC654335"
"ILMN_1733535","NM_152625.1","ZNF366"
"ILMN_1762508","NM_145005.3","C9orf72"
"ILMN_2296677","NM_145005.3","C9orf72"
"ILMN_2119297","NM_015589.3","SAMD4A"
"ILMN_1813964","NM_182632.1","SLC6A18"
"ILMN_2223561","NM_001882.3","CRHBP"
"ILMN_1761312","NM_001882.3","CRHBP"
"ILMN_2410262","NM_022485.3","MTMR14"
"ILMN_1733799","NM_207368.3","FAM195B"
"ILMN_1772466","NM_005490.1","SH2D3A"
"ILMN_1810424","NM_021624.2","HRH4"
"ILMN_1773455","NM_001085474.1","LOC646627"
"ILMN_1782579","NM_001100169.1","IMMT"
"ILMN_1680892","NM_080701.3","TREX2"
"ILMN_1718501","NM_199052.1","C20orf7"
"ILMN_1814647","XM_939104.1","LOC389257"
"ILMN_1737651","NM_015891.2","CDC40"
"ILMN_1743785","NM_152706.2","MGC26647"
"ILMN_1796950","NM_001005210.1","LRRC55"
"ILMN_1730061","NM_015151.2","DIP2A"
"ILMN_1740263","XM_001126192.1","P2RX3"
"ILMN_1773764","XM_927968.1","CECR7"
"ILMN_1726327","NM_001008218.1","AMY1B"
"ILMN_2094262","NM_001008218.1","AMY1B"
"ILMN_2094261","NM_001008218.1","AMY1B"
"ILMN_1674652","XM_926678.1","LOC643345"
"ILMN_1704022","NM_207316.1","TMEM207"
"ILMN_1660275","NM_021925.2","C2orf43"
"ILMN_1701020","XM_926190.1","LOC642767"
"ILMN_2378376","NM_001017917.1","CYB561"
"ILMN_1794303","NM_004553.2","NDUFS6"
"ILMN_1756328","NM_199123.1","SETD3"
"ILMN_1676458","NM_170739.1","MRPL11"
"ILMN_2213199","NM_001040157.1","KIAA1712"
"ILMN_1784175","NM_019090.2","KIAA1383"
"ILMN_1675055","NM_024544.1","C1orf166"
"ILMN_1657238","XM_931454.1","LOC643274"
"ILMN_1686052","XM_942770.1","LOC642165"
"ILMN_1659202","NM_020981.2","B3GALT1"
"ILMN_1665132","NM_001001547.1","CD36"
"ILMN_1717884","XM_496953.3","FAM90A8"
"ILMN_1709233","NM_000130.4","F5"
"ILMN_1763587","NM_022144.1","TNMD"
"ILMN_1804841","NM_016373.1","WWOX"
"ILMN_1805535","NM_016440.3","VRK3"
"ILMN_1701521","XM_930806.1","LOC642428"
"ILMN_2195665","NM_024594.2","PANK3"
"ILMN_1787265","NM_032772.3","ZNF503"
"ILMN_1795922","NM_052857.2","CCDC16"
"ILMN_2338997","NM_080392.2","PTP4A2"
"ILMN_1743660","XM_939456.1","LOC343384"
"ILMN_2093427","NM_138356.2","SHF"
"ILMN_1811222","XM_931408.1","LOC643213"
"ILMN_1797471","NM_004142.1","MMPL1"
"ILMN_1804454","NM_020819.2","FAM135A"
"ILMN_2225608","NM_020819.2","FAM135A"
"ILMN_2224031","NM_004365.2","CETN3"
"ILMN_2224034","NM_004365.2","CETN3"
"ILMN_1754988","NM_013240.3","N6AMT1"
"ILMN_1654171","XM_942114.1","LOC652593"
"ILMN_1677567","NM_004950.3","EPYC"
"ILMN_1770433","NM_002649.2","PIK3CG"
"ILMN_1671250","NM_013943.1","CLIC4"
"ILMN_2063586","NM_013943.1","CLIC4"
"ILMN_2063584","NM_013943.1","CLIC4"
"ILMN_1793859","NM_000690.2","ALDH2"
"ILMN_1782637","XM_941045.1","LOC651808"
"ILMN_1675482","XM_001133480.1","LOC732425"
"ILMN_1731354","NM_001037639.1","PARL"
"ILMN_1800897","NM_002525.1","NRD1"
"ILMN_1705353","XM_943481.1","LOC648834"
"ILMN_1659524","NM_014165.1","C6orf66"
"ILMN_2205350","NM_014165.1","C6orf66"
"ILMN_1689043","NM_000798.3","DRD5"
"ILMN_1782094","NM_016480.3","PAIP2"
"ILMN_1815495","XM_932163.1","LOC644391"
"ILMN_1681996","XM_930748.2","LOC642361"
"ILMN_1697006","XM_930748.2","LOC642361"
"ILMN_2091310","NM_018043.4","TMEM16A"
"ILMN_1717909","NM_018043.4","TMEM16A"
"ILMN_1781795","NM_004450.1","ERH"
"ILMN_2219199","NM_145175.1","FAM84A"
"ILMN_1785404","NM_005130.3","FGFBP1"
"ILMN_1792528","XM_376420.3","LOC401206"
"ILMN_1739847","NM_003753.3","EIF3D"
"ILMN_1777017","XM_926946.1","LOC642782"
"ILMN_1691959","NM_001004065.3","AKAP2"
"ILMN_1675507","NM_001004065.3","AKAP2"
"ILMN_1737754","NM_001004065.3","AKAP2"
"ILMN_1749266","XM_371176.3","FLJ41856"
"ILMN_1794374","NM_003894.3","PER2"
"ILMN_1783225","NM_001004753.1","OR51F2"
"ILMN_2123665","NM_030962.2","SBF2"
"ILMN_1690354","XM_944193.1","LOC650427"
"ILMN_1776778","NM_152615.1","PARP15"
"ILMN_2170595","NM_015713.3","RRM2B"
"ILMN_1806093","NM_022347.1","IFRG15"
"ILMN_1682919","NM_000437.3","PAFAH2"
"ILMN_1713709","XM_944894.1","LOC651729"
"ILMN_2197577","NR_003062.1","SPRR2C"
"ILMN_1671114","XM_371197.3","LOC388565"
"ILMN_2385318","NM_014154.2","ARMC8"
"ILMN_1796337","NM_198477.1","CXCL17"
"ILMN_1704015","NM_006772.1","SYNGAP1"
"ILMN_1743635","NM_144988.2","ALG14"
"ILMN_2191822","NM_144988.2","ALG14"
"ILMN_1673734","XM_927445.1","LOC644268"
"ILMN_2069267","NM_182481.1","BAGE3"
"ILMN_1737398","NM_016395.2","PTPLAD1"
"ILMN_1743065","NM_016395.2","PTPLAD1"
"ILMN_1658746","NM_016395.2","PTPLAD1"
"ILMN_1781285","NM_004417.2","DUSP1"
"ILMN_1814282","NM_022767.2","ISG20L1"
"ILMN_1733991","NM_201265.1","UBL7"
"ILMN_1781381","NM_138356.1","SHF"
"ILMN_1757303","NM_018911.2","PCDHA8"
"ILMN_1680844","XM_942864.1","LOC647493"
"ILMN_2186858","NM_018335.2","C14orf131"
"ILMN_1658928","NM_005273.2","GNB2"
"ILMN_1805131","NM_001039842.1","C17orf90"
"ILMN_2043615","NM_001039842.1","C17orf90"
"ILMN_1652073","XM_939687.2","LOC653658"
"ILMN_1796639","NM_017481.2","UBQLN3"
"ILMN_1706813","NM_007231.1","SLC6A14"
"ILMN_1740169","NM_006293.2","TYRO3"
"ILMN_2153466","NM_012135.1","FAM50B"
"ILMN_1681741","NM_001012985.1","C1orf31"
"ILMN_1779639","NM_001010844.1","IRAK1BP1"
"ILMN_2228538","NM_001010844.1","IRAK1BP1"
"ILMN_1691860","NM_199327.1","SPRY1"
"ILMN_1757275","XM_939094.1","LOC650005"
"ILMN_2330112","NM_001009551.1","CNIH"
"ILMN_1693693","NM_001005469.1","OR5B3"
"ILMN_1706590","NM_005934.3","MLLT1"
"ILMN_1714511","NM_004562.1","PARK2"
"ILMN_1678292","NM_057174.1","PEX16"
"ILMN_1768855","NM_175898.2","C15orf37"
"ILMN_1796113","NM_181708.1","BCDIN3D"
"ILMN_2278413","NM_016378.2","VCX2"
"ILMN_1670493","NM_016378.2","VCX2"
"ILMN_1706028","NM_016378.2","VCX2"
"ILMN_1728657","NM_016378.2","VCX2"
"ILMN_2378845","NM_016378.2","VCX2"
"ILMN_1651789","NM_016378.2","VCX2"
